Hybridization REF	TCGA-AX-A060-01A-11R-A00V-07
CCBE1	-0.257
ZNF135	-1.26914285714286
TAAR1	-0.76
WFDC12	-0.596
CCDC42	-0.3615
FLJ12529	-0.5895
PER1	-1.2898
TIMM50	0.149333333333333
SMARCAD1	-0.283666666666667
FAM26C	0.21
TP53TG3	-1.20316666666667
SH3RF1	1.8013
LMCD1	0.47825
GPR63	1.208
FLJ21986	-1.85571428571429
AIFM3	1.03033333333333
MICAL1	-1.83233333333333
BLZF1	1.4625
IQCA	-0.447833333333333
PCDHGC3	2.154
SAC	1.1285
BCL6B	0.607666666666667
DDO	0.657
MARCO	0.417
DCHS1	-0.378
C1orf170	-0.691833333333333
CD200R1	0.5235
C22orf15	0.566
SEPT11	-0.18
ADNP	-0.9735
UST	-1.99544444444444
C13orf34	-0.407166666666667
RFFL	0.580285714285714
APBA3	0.14
C2orf60	-0.6565
CUTL1	-0.6814
PMS1	-0.89125
ZNF689	-0.298
EIF3E	-0.143833333333333
IL9	0.0801999999999999
RPL31	0.065
LY9	0.1048
ATP2B3	-0.3275
KDELR2	1.60933333333333
TFCP2	0.5695
NLRP12	0.581142857142857
FLJ45422	0.20525
TLE4	-1.715625
ZNF570	0.2955
FLJ43806	-1.082
TLK2	-0.767375
CIR	0.847
MARS2	0.3885
COL24A1	-0.77725
SDF2L1	0.216
HIBADH	-1.30483333333333
IGFBP3	0.187571428571429
C12orf23	1.676625
PSPC1	0.624
C20orf43	0.0555
TRAV20	1.5425
ARHGAP24	0.976142857142857
KIAA1975	-0.763375
C1QA	3.2374
DNTT	-4.5326
C10orf6	-0.237333333333333
C11orf41	-1.40128571428571
HNRPF	0.5105
COL11A1	1.40466666666667
UBAP2	-0.504
CDKN2AIPNL	1.6415
C20orf174	0.37125
SPRED2	0.26225
PLA2G12A	0.272333333333333
ICEBERG	-0.346166666666667
SCN10A	0.9345
C11orf65	0.55
GBP5	0.15475
PITPNC1	-0.0456666666666667
POU3F3	2.076
NCOA7	1.48975
LIN7C	1.3823
LOC348840	1.321
NKX2-2	0.98825
ANKRD13D	-0.929875
LOC123688	-0.726
FUT2	2.19466666666667
TAAR8	0.996
FZD4	-1.02325
PNMA3	1.26
OR4L1	0.291
WIT1	-1.0455
EXOC3L	0.92325
ATPBD4	-0.7285
KRBA1	-1.5795
UBXD6	-0.67825
HOXB7	2.08892857142857
C7orf23	0.2305
UNQ338	0.105
STAB2	0.31375
CDC20B	-0.23
IRF9	-0.404
CENTG1	-0.21275
TNPO2	-1.40875
MCPH1	0.594875
BMS1P5	-2.064
SLC26A7	0.288666666666667
HIST1H3J	1.95025
C9orf3	-0.6725
LBH	1.3935
MYO1D	0.91725
PTDSS2	-0.68775
NFU1	0.60975
DEPDC4	-0.84
WNT7B	-0.1074
GLP2R	0.612666666666667
SETD4	-0.6675
DYNLT3	-0.0483
FKBP11	0.8225
SESTD1	0.678833333333333
FLII	0.693
RPS16	-0.3075
CHPF	0.341
CSNK2A1	-0.125333333333333
SUMO1P1	-0.1045
FKBP6	-0.2425
ZNF214	0.811666666666667
TWIST1	-1.12366666666667
DDX56	-0.9315
TRAM1L1	2.1129
EPO	-3.0182
MRPS18B	0.12525
ZNF682	0.0112
RPL14	-0.101833333333333
MAFF	0.87125
LOC51136	-0.301875
LY96	-2.44425
DDX20	0.6075
ABTB1	0.373666666666667
ARL5A	0.7963
CCT6A	-0.778
HEPACAM	-1.3885
EHHADH	-1.06316666666667
RBAK	0.333833333333333
CGB1	1.50475
ITGB5	-0.9284
YIPF3	-0.21275
FKBP2	0.021
NR1D1	-0.623777777777778
TMEM110	0.346
NEK2	0.2945
PRAMEF8	-2.642
C20orf52	-0.2855
PCDHGA3	-1.7805
VWA3B	0.33125
NDUFA5	0.18575
THAP9	0.1625
FLVCR2	-1.7214
AP1S1	-1.372
SMAD6	-1.04375
SAV1	1.326625
SAT1	1.834375
ZNF251	-0.2065
ADAMTS7	0.6638
RPP38	0.5905
C1orf211	-0.6285
YPEL2	0.176842105263158
RBMS1	-1.09125
ZNF445	0.487333333333333
NRXN2	-0.2185
PGBD4	-0.359625
UGT2B28	-0.8585
WBSCR16	-0.3742
NLRC3	-0.181571428571429
ASTL	-0.073
ST6GALNAC1	3.619
ZADH2	1.393625
MLLT4	1.76133333333333
ARL6	0.381833333333333
MEF2C	-1.129
CBFA2T3	-4.8355
AFF3	-0.307769230769231
COG7	0.0761666666666667
MYB	-2.024
PLXNA3	0.233
XRCC2	-1.8025
MMS19	-0.41525
ST8SIA5	-0.0851666666666667
CHPT1	-1.66833333333333
KIAA1712	-0.6105
OR6X1	-0.4495
ACTR3	0.406125
UGCG	0.230833333333333
OR4P4	1.1875
ZAP70	-4.61425
LPP	1.0835
ZNF485	0.20825
PTPRCAP	-1.79075
IL12RB1	-0.1285
ATRX	0.4277
CHST8	-2.249875
C14orf109	1.83225
ARV1	1.355
NMB	0.556142857142857
COX5A	0.184833333333333
EIF6	-0.91475
MPPED2	2.221
SEMG1	-1.1345
CHRDL1	-0.359
TRAF3IP2	0.639
WNK2	0.992125
LILRA4	-0.5472
LAMA2	-0.202
PXT1	0.055
RLBP1	-1.64475
CD300C	-1.2365
SLTM	-0.725625
FLJ10404	0.232214285714286
APOBEC3D	-1.55516666666667
RENBP	0.4678
ATXN7L1	0.653166666666667
NID1	0.06775
TUBGCP3	-0.453
ITIH5	0.5154375
CCDC110	0.4305
C8A	-3.65675
MGC87042	0.0475
HOXC13	-1.76175
TFDP2	-0.0775
HCP5	1.099625
POLI	-0.1375
UCN	-2.17083333333333
ZNF764	0.0876666666666667
C8orf45	0.79925
FHL3	-1.923
SPATA5L1	-1.04975
MMRN2	1.0012
NDST1	0.111333333333333
COL20A1	0.0964
ZNF248	-1.09316666666667
PELP1	0.0376666666666667
MBL2	-0.8034
RNF41	0.2025
C5orf24	1.80857142857143
THOC5	-0.234857142857143
SERINC3	-0.099
RP11-151A6.2	0.84375
CDCP2	0.46725
HIST1H2AA	0.0425
C11orf75	0.889166666666667
FKBP7	0.5705
DDOST	0.5455
GPNMB	-1.83066666666667
TTF2	0.0706666666666667
KCNT1	0.278166666666667
SLC39A14	-0.152375
NGRN	1.1349
GPR137B	0.19475
MECP2	-0.318375
PSMA1	-0.45575
C16orf73	-5.08175
TMEM60	0.233833333333333
CSN3	-1.063
NOS1	0.407833333333333
RAB7L1	-0.552333333333333
YBX2	-3.446
KIAA1166	0.3725
FUBP3	-0.293833333333333
ABCG1	2.359
ACACA	-0.6235
ARL11	0.0253
ATOH1	0.134
ODF1	-0.113333333333333
CREB3L3	-1.44033333333333
TMEM127	0.691714285714286
DSCAML1	-0.783333333333333
PLN	0.316833333333333
LYPLA1	-0.531416666666667
PRDM9	-0.344333333333333
SASP	0.07725
PLUNC	0.0892
INTU	0.5645
HISPPD1	-0.41
LNPEP	0.297
YARS2	-0.261166666666667
APCDD1L	-1.701
ZCCHC4	-0.0688
FBXO22	-0.315166666666667
TTLL13	0.5835
ZNF669	0.7746
PTGDR	0.693
DDX27	-0.992
KIAA0409	0.007
GJB6	1.14275
ASB8	-0.25425
PLP2	-1.688
MEPE	-0.489
OR10J5	0.0515
KRT222P	0.446333333333333
COQ7	-0.00333333333333333
C1orf101	1.54266666666667
RERG	-1.8276
CHMP5	0.234375
THAP11	0.34225
ZNF43	-0.768833333333333
ZRANB3	-0.4394
KRT13	-1.09625
MRPL19	-0.097625
RBBP9	-0.02425
SPATA17	1.4465
BXDC5	-0.4685
PAFAH1B1	-0.49925
MAGEE1	-0.58475
OSTF1	0.861
KIAA0323	-0.66575
TXNDC13	3.7
CNTN4	0.068
LCE1B	-0.4855
UNQ501	0.524
ZNF154	-0.00366666666666671
C3orf64	0.2105
SYT5	-0.317222222222222
PON1	0.391
FLJ10357	-1.842375
ATP4A	0.5315
GNPDA1	-0.314
MGAT1	1.11433333333333
C14orf121	-0.1575
SLC35B2	0.3325
MIER3	0.495833333333333
CHEK1	-2.1465
ZNF8	0.380666666666667
TXNDC1	-0.150666666666667
CKB	0.6857
RTN3	0.8675
FZD2	-0.227333333333333
PART1	1.31375
PSMB6	-0.24625
PCDHB8	-2.81
PHC3	-0.416555555555556
PPP1R8	0.121166666666667
NOVA2	0.332
TNFRSF11B	-2.988625
GOLPH3	1.22216666666667
UBLCP1	0.20225
SUHW3	-0.1265
TTLL1	0.01
OPN4	-0.033
OR13G1	0.4765
ZPBP2	-0.657
HSD17B11	0.0475
C9orf50	-0.149
DHDDS	0.0823571428571428
CTSW	0.00375
NEFM	-2.30266666666667
MRPL28	-0.29725
SYN1	1.0325
PIGV	0.900666666666667
ZIM2	-1.20725
APBB1	-1.47533333333333
SND1	0.12975
C1orf123	0.0808333333333333
CHD3	-0.46725
BHLHB8	0.514
RNASE2	0.082
BCAP31	-0.091
SLC25A44	0.711166666666667
CHD6	0.7459
PIB5PA	-0.369636363636364
SELS	0.784875
LOC541471	-1.882125
FAT2	1.1045
ZNF81	-0.019
OR4C16	0.9865
FLJ10081	-1.3401
LRRC4	0.543333333333333
CS	-0.5815
N4BP2	-0.086125
IGFBP7	-0.61925
ZNF318	0.111
NDNL2	1.031
ZNF609	-0.358375
SIRT4	0.74825
EXOSC10	-0.803
ECE2	0.226
OVGP1	1.753
GTPBP3	-0.69525
PACS2	0.4431
C19orf36	-0.549166666666667
ARL4C	-2.25175
ATG4B	-0.916125
UBQLNL	1.479
RHOXF2B	-5.7125
PLEKHG2	-3.55
GALR1	-0.6365
AQP4	1.025
HDAC7A	-0.395666666666667
DCUN1D3	0.37525
OR8A1	-0.0905
CCRN4L	0.618125
CBR4	0.377
KIFC1	-2.38916666666667
SLC7A14	-0.35775
LHX5	3.661
TRPC7	-0.357
LPXN	-1.9865
SERPINA1	-0.41725
RPS13	-0.3709
BPIL3	0.2335
PRKAA1	-0.86625
FADS2	0.4912
ENAH	0.745875
PRO1768	-0.002
APBA2BP	-0.9275
LIPH	0.0565
C3orf33	0.1825
RCC2	0.167357142857143
ALDH1A2	-2.0435
RNF103	2.0165
AHCY	0.572125
ALG12	0.4055
CCL17	1.60775
ZNF543	0.943166666666667
ESRRG	2.7515
CNGA1	3.11775
RDH5	-0.2745
OTX1	0.5287
PTGFR	0.91575
CDR2	0.312125
SELE	-0.00624999999999998
NLGN2	-1.287
EXOSC9	-0.70875
ZNF566	-0.536
KLRC2	-4.9695
GPR12	0.7235
KIAA0196	-0.32
PDRG1	-1.22225
SSR3	0.835928571428571
MSI1	-1.1915
CST9	0.439
CC2D1A	-0.1705
PLAGL1	-0.872875
ZNF778	0.6835
RNF2	1.468125
KLF6	0.125833333333333
THBD	-0.210666666666667
tcag7.1314	0.280666666666667
NR5A1	0.0336666666666667
ABCD2	0.330666666666667
DNAJC7	-1.7595
CLEC4C	0.1395
TM2D3	0.54075
CCDC4	-0.526
PLAC2	-1.98025
DCD	-0.759
FAAH	1.663875
POLA1	-0.0833333333333333
TM7SF2	-1.102
FLJ39822	-0.5515
FLOT2	-0.968875
MAP4K1	-1.125
SRP68	0.480625
C21orf74	0.787
ARPC5	1.02825
LOC126075	1.5165
HECW2	0.205714285714286
ZDHHC4	-0.4405
ANKRD42	1.3457
PDE9A	1.28283333333333
ABCA8	0.29625
NDUFS2	0.68025
UBR5	-1.623875
BTBD16	-3.257
LOC554174	0.7065
ZNF20	0.791
KIAA1843	0.176
WDR17	0.127375
C15orf33	0.207
RNF113A	-0.65775
CAMKK1	-0.177666666666667
CLCN2	-0.761
ANXA6	-1.7945
LOC340069	1.6665
EMID1	-0.224625
DPM3	0.639833333333333
ELA1	3.722
SLC25A13	0.4854
KRT24	0.65
SMPD1	-0.0938333333333333
TH	1.0375
COL6A2	-2.47335714285714
ANKS1B	-0.634
GPR126	-1.1459
ZC3H12A	1.71233333333333
TMEM47	0.361
C2orf51	-0.359166666666667
C1orf88	2.57416666666667
HSF2BP	-0.05875
AKAP10	-0.27775
RPAP3	-0.263
KLHDC8B	-0.96525
STOM	-0.7029
MUPCDH	-0.393714285714286
C10orf72	0.145
PLEKHA3	1.52725
TCP11L1	-0.27375
CWF19L1	0.32725
SPEF1	1.49133333333333
YSK4	0.72075
ELN	-0.0809
SAMD8	0.563
MPI	-0.915333333333333
MEPCE	0.3577
ABCC3	-1.334625
NANOGP1	-4.2815
KCNK17	0.03075
HLA-DMB	6.13933333333333
RRAGA	0.682
ANGEL1	-0.62
RBM32B	-0.7515
CPN1	-1.523
MGC52282	0.0565
HLA-A	0.817333333333333
OR9G4	0.4525
EDNRB	-2.2585
SCD	-1.08114285714286
C14orf80	-1.103
BAGE2	0.5835
RABL4	0.798333333333333
RCVRN	0.216
SHANK1	1.9735
NLRP7	-2.33475
CD226	1.10775
STAT3	1.30225
SYNJ2	-1.1044
TPCN2	0.0435
WDR36	-0.504166666666667
MBD4	-0.456
ROBO1	-0.0105
ST3GAL6	-2.96075
SLAMF8	0.9568
ATN1	0.146333333333333
GPR141	-0.0515
KRT36	0.067
TPH1	-0.1505
DDX52	0.918
ZSCAN29	0.579
TRPT1	-0.7515
DPEP3	0.823
DENND4A	-0.55275
TSPAN16	0.7575
PTCHD2	0.78
LOC145814	0.4165
CAP1	-0.4335
EIF5A2	-1.1561
NT5DC3	-1.004375
SEPT9	-0.842375
SEZ6L2	-2.63275
EGFLAM	1.2975
VPS11	0.899625
NDUFB5	-0.0378333333333334
CIDEA	0.0218333333333333
IER5L	0.449
N6AMT1	0.12025
FAM83C	-0.466
OXR1	0.5866
IRX1	0.0995
DGKB	0.0185
GCN5L2	-1.64275
MIR16	0.24775
FBXW9	0.54875
WDR4	-3.52033333333333
PDC	-0.2295
VPS33B	-0.2445
HEXB	0.04825
FLJ32214	0.232
TCEB3	-0.046
CRLF1	-5.2
ABI3BP	0.658
C8orf22	-4.4475
PYCR1	-0.08
KIAA1706	0.29075
CDK5R2	0.793875
WAS	-0.4535
C12orf60	-0.838
CCBL2	0.17125
MADD	-0.5815
C5orf34	-2.34125
WDR42A	1.1194
KLF12	-2.224875
HSPA1A	-3.48075
ITM2C	-1.3915
DAPK2	1.73333333333333
LOC442590	-0.0345
SUMF2	0.27
CENPA	-1.68376923076923
TMED5	0.244
CDH6	-0.5339
BRP44	1.9215
THG1L	-0.78125
GABRA2	1.206
C14orf166	-0.058
MYL1	-0.413166666666667
TNFSF18	-0.238
PAP2D	-1.1165
PPIB	1.26675
KLHL4	-0.211714285714286
SFN	-0.152
CCDC127	0.1365
FRAP1	0.089
GOLGA5	0.9675
SDCCAG1	-0.327375
MGC21675	-0.197166666666667
C10orf95	1.23575
KIAA1345	0.701
C1orf163	-0.937
LACE1	-0.423166666666667
OR10K2	-0.126
CENPN	-1.74268
TMED2	1.5365
UGT1A6	-0.658
ANG	0.3565
U2AF1	-1.5975
CASC2	0.1545
NMT2	0.0203333333333333
OSGEPL1	-0.002
DFNB31	-0.9875
SLC6A20	2.11557142857143
DKC1	-0.721
FXYD4	-0.489666666666667
WDR64	1.13666666666667
MGC5590	1.079
CREBZF	-0.490833333333333
DAZ1	-0.927
PRPSAP1	-1.063
GCHFR	0.1825
TTC7A	0.144
LOC196993	0.504666666666667
UBD	-0.447666666666667
S100A1	0.673
RPL6	0.302666666666667
DNAJB6	-0.0491
NAGS	-0.7118
C2orf58	0.03
KERA	0.194666666666667
MT1X	-1.3563
UBE2B	0.2855
KEAP1	0.27925
MST1	-4.77775
OMA1	0.637
ABLIM2	-0.23725
BCL2L13	-0.483083333333333
JAZF1	-0.539
TMEM63B	0.728
S100A8	5.44733333333333
ARFIP2	0.81375
UROS	0.20725
KHDRBS2	0.5135
POLQ	-2.911125
SOAT1	1.20675
SPAG4	1.6335
MRPS30	-0.713666666666667
LOC494141	-0.21525
OR2T11	0.1515
ORAOV1	-0.8864
ZNF184	0.0776666666666666
TCEB3B	0.6998
ADAM21	1.483
GDPD1	1.0945
SPINLW1	0.67825
PRR14	-0.547833333333333
KCTD9	-0.3695
NUDT3	0.72575
KIAA1822	-0.116111111111111
HIST1H4K	2.1165
DFNA5	-4.33433333333333
GABPA	0.39475
C14orf44	0.49375
POLB	0.069375
PTAR1	-0.926
SEC31A	-1.6945
TRIM58	-0.758
TAS2R14	-0.484
VPS8	-0.6655
H1F0	0.543
PRKCB1	-4.222
UGT2A1	0.4405
TOR1B	-0.285
LSS	-0.976833333333333
C2orf19	1.995
HNRNPC	0.492357142857143
TMEM100	-2.04066666666667
LOC116349	-0.8755
OR51M1	0.188
CCDC142	-1.331
ISG15	-0.9651875
ZCCHC14	-0.69625
CREBL2	-0.086125
TGDS	-0.652
DC2	0.95325
CACNA2D3	-1.33878571428571
ZNF429	-0.973125
LYPD6	-0.837833333333333
SUCLG1	0.516
OR51I1	0.3095
MAGEH1	-1.7965
PRPF40A	-0.1575
SMR3A	0.5185
SPINK2	-1.0035
THAP2	0.015625
NPY5R	0.866666666666667
IRF4	-2.357625
SPESP1	-1.344
OR10S1	0.359
DTD1	-0.02675
TUBE1	-0.30225
DDX19A	-0.6385
PDPN	-3.128375
TMEM34	0.22325
MGAM	-0.287333333333333
COL3A1	3.0355625
GFM2	0.3241
OR5A2	0.956
PSG9	-0.36
ARHGEF11	0.187666666666667
IVNS1ABP	0.492125
SIGIRR	0.84775
DUSP19	0.109375
DNAJC14	0.5346
ACSS1	0.696875
IL1RAPL2	0.423
C4orf30	-1.04475
SEPT4	-0.61625
LANCL3	0.3745
SPAG17	0.36975
PRDX3	-0.587
HNF1A	0.476
P4HA2	0.97925
RFWD3	-0.325166666666667
MOV10	-0.7255
DNAJA5	0.3525
LOC729440	0.11375
LOC200383	-0.413571428571429
SMC2	-0.6055
MIXL1	0.5275
TMEM9	1.3875
FAM86A	2.0845
ZNF174	0.357
MYH14	-2.167
CCR8	0.589
VPS37C	0.0548333333333333
GPATCH1	0.358666666666667
B3GNT8	2.5985
TBX4	0.43075
CNR2	1.10983333333333
PCDH1	0.1155
C5orf29	0.443833333333333
OCIAD2	3.19175
PLCG2	-1.10825
KIAA0247	1.71157142857143
HRH3	1.1708
CAPN13	5.71125
CCR1	-0.897
MGC15523	0.3776875
UVRAG	-0.29
DNAJA2	0.294
ITGA2B	-0.4882
CLDN5	2.36875
PTPRN2	-2.11923076923077
ZNF512	-3.27666666666667
PSAP	-0.0898571428571429
CCDC140	-0.551
LRRC55	-0.4815
CYP26C1	0.743
C8orf47	1.86675
LYN	0.4115
DUSP6	1.40983333333333
TGFB3	0.447071428571429
ELK1	0.1041
PCDH11Y	0.339
HGD	1.995
C17orf58	-1.85825
MYO3A	1.011
SERPINE2	-6.97833333333333
AARSD1	0.152571428571429
C14orf73	-0.1425
ADAM33	-0.4495
ZNF491	-0.2905
MAPK6	0.0385
TCN1	5.16033333333333
SLC24A6	0.9065
UBE2R2	-0.04925
H1FNT	2.26625
TATDN2	-0.129666666666667
LILRB1	-0.305
P2RY5	0.242
NUCB2	0.72775
C2orf37	0.722
SNX27	0.428833333333333
MTA3	0.21275
FOXO4	0.34475
ID4	2.03916666666667
SOX5	-0.981
PXMP3	1.218375
OR52M1	-0.245
SFT2D3	0.408
INA	-2.4615
MCOLN1	0.055
NFIX	1.4179
CLEC14A	3.936
HIBCH	-0.0346666666666667
PLA2G5	-0.17125
TIMM10	-0.518
MED17	0.2284
COL4A4	-1.4415
TPP1	-0.361833333333333
GJA3	-0.1732
TMPRSS5	-1.718
AADACL3	-0.2175
DNMBP	0.53675
ENPP5	2.81033333333333
NQO1	0.0623
ZSCAN2	-0.09075
SEC24C	0.154333333333333
GTF2A1L	2.4115
AXIN2	-0.0452
FAM33A	-0.485916666666667
C16orf13	0.436625
SPNS2	1.192
TAF1	0.22475
AP1G2	-0.117833333333333
RBM42	-0.0578333333333333
HCN2	1.287
EFHB	1.239
RUSC1	1.21766666666667
GRIK5	0.6
USP21	-0.152666666666667
ATAD3C	0.77225
ORMDL2	0.994
PRSS7	-2.46875
PSAT1	-0.76025
FLJ13195	0.194666666666667
TBC1D1	-0.517666666666667
IFNG	-0.585666666666667
OTOS	1.44566666666667
ZNF773	0.794166666666667
EMD	-1.24275
RETN	0.33425
CCL8	0.1875
APH1A	1.11825
COX18	0.92475
GTF2IRD2	0.703
CCDC82	-0.91325
PAFAH2	1.0247
NPEPL1	-0.689625
RP11-114G1.1	0.608
TP53INP1	1.19325
ZNF300	-2.2835
FOXL2	-0.079
LARP2	1.2875
LATS1	0.65025
HTR6	0.3035
SPOCK2	0.37
RNF144B	2.62516666666667
HTATIP2	-0.077875
MGC10334	-0.397416666666667
CENTA2	0.689333333333333
FGF2	-2.12875
FXYD7	0.952333333333333
PHYHIPL	-0.8235
GPR34	1.538
DDX6	0.740166666666667
OR10W1	0.3235
LHFPL1	-0.4755
ZNF313	-0.132785714285714
VPS28	0.17775
AP3M1	-0.2821
AKR1CL2	-0.173
TRAF4	-0.185625
OR2B11	0.0465
C19orf12	0.127166666666667
AKAP9	0.2705
C1orf62	-0.71525
SLC20A1	-1.9276
FAM112A	-0.02225
LDB2	-0.042875
MRPS23	-0.69675
KLK5	-0.615625
SPTB	0.353888888888889
EFEMP2	-2.03875
EFNB2	0.034875
PCM1	0.137714285714286
NMNAT3	1.354625
TSG101	0.4135
C8orf40	0.234666666666667
NOB1	-0.8035
ABHD3	-0.10425
GTF3C4	-0.341125
PIGN	1.58533333333333
GALNTL1	-1.7165
AEBP1	-1.713625
OR9Q1	0.644
ANKRD2	-0.56675
CCL28	2.30625
TRIM38	0.797333333333333
TMCC1	-0.289181818181818
SMG5	-0.29225
LRRC7	0.216
NCAPD2	-1.292
C6orf153	-0.51325
C1orf74	0.74825
OTUD6A	2.189
DCP2	-0.7415
TMEM24	0.1275
RPL18	-0.749
TMEM177	0.4985
LRRC37A3	-0.69775
C1D	0.508833333333333
LDHC	1.743
UBE4B	0.424833333333333
NIT1	0.424875
BTN3A3	0.510125
RASD1	5.325875
COMMD3	0.3485
SHFM1	0.79575
BIRC8	0.2625
DUT	-1.016
C12orf51	0.8865
LRRC59	0.0063333333333333
LY6H	0.5605
WDR22	0.530666666666667
EDEM1	0.477642857142857
ADH1A	0.582
PANX2	-0.566333333333333
CYP11B1	0.226666666666667
CDC73	0.663
GPR172A	0.525
GSTM3	0.881076923076923
KCNA5	-0.323428571428571
SERAC1	0.8182
NFATC2	-0.076
ANAPC5	-0.226
C15orf24	0.4105
NFATC2IP	-0.0165454545454545
TNRC6C	0.526
MGC102966	-1.83057142857143
FGD5	-0.347666666666667
MED9	0.40975
RAB13	0.984666666666667
C15orf49	-0.333
CRYGS	-1.81666666666667
C12orf53	-0.885222222222222
LOC283693	0.2375
COX6B2	-0.472428571428571
PHF14	0.22825
FAM3A	-0.549875
RPL13	-0.5127
PRDX2	0.5636
FLJ34047	-0.296333333333333
PRMT3	0.173
KCTD19	-0.727
TRIM10	-0.248666666666667
MGC26597	1.60116666666667
GCNT4	0.08875
GPRASP1	1.19833333333333
CDKN1C	0.877583333333333
RHBDL2	2.4914
HSPH1	-0.38975
AQP1	1.74525
COL17A1	-1.5493
GFAP	0.367
CDC16	-0.7875
KIAA1614	0.59
C6orf118	1.09683333333333
ZSWIM5	-1.207
FAM83F	1.71325
LYNX1	0.6535
SYNPR	2.494
XG	4.00166666666667
PRSS16	1.382
KIF13B	2.08907142857143
PCDH9	-1.2975
HIST1H2AH	1.2945
RBM18	-0.5075
ZNF626	0.778375
HEXIM2	0.3965
ITFG1	-0.126
TUBG2	-0.823
SFRS7	-0.2925
C9orf14	4.839
EXTL1	-2.2845
GBP3	1.89583333333333
WDR5	-1.41625
RARG	-0.636666666666667
MYO7A	-0.21375
CECR6	-0.783
C13orf3	-0.489
SFRS18	-1.05575
ACVR1B	0.239
PSMD1	-0.6135
C7orf31	-0.0738
ILVBL	-0.5765
IFNGR1	0.238
RNF186	-0.61425
NOL9	-0.19525
MAGEL2	-0.783666666666667
SLC29A2	-0.74175
NHSL1	1.1125
RBMX	-0.6945
PSORS1C2	-0.023375
RAD51L3	-0.26625
LCN6	0.979333333333333
ORAI2	-0.984375
BRUNOL6	-0.676
OR4K5	-0.2265
CDC123	-0.24225
MSLN	-0.919666666666667
WWTR1	0.121833333333333
ZNF700	-0.555333333333333
COBL	0.1495
PPP1R16B	-0.912714285714286
GAS7	-1.152
MDN1	-0.020625
HAAO	2.197
C9orf68	1.62975
TNFAIP2	1.8275
FOXN1	0.0425
hCG_2033311	0.241833333333333
ATP6V0D2	0.0213333333333334
RPL41	1.165
SLC38A1	0.325375
ARHGAP6	-1.6372
ADAD2	-1.35275
PHF20L1	-0.480875
MCM3AP	0.119
ST3GAL3	-1.0145
SNX1	0.0993333333333333
ELF5	0.42325
PARP3	-1.890125
RBM8A	0.2154375
LINGO4	2.3525
ITGA9	-0.0366666666666667
ZFR	0.523
ACSL6	0.30025
FLJ20699	1.9057
DAOA	0.679333333333333
FABP4	1.88833333333333
KCNB1	-0.856
CANX	0.6653
SLC25A28	0.464
ADIPOR2	-0.412125
ECHDC2	1.39075
SMA4	-1.23925
FRZB	1.7975
PABPC1	-0.748
DMRTB1	0.762666666666667
APOBEC3G	-1.969
CATSPER2	-1.6145
CUEDC1	2.68416666666667
STARD9	-1.82071428571429
CLDN8	2.11614285714286
LOC23117	-3.60072727272727
E2F6	-1.0855
TMEM126B	-0.2525
DPY19L4	0.00375
GIMAP5	0.704666666666667
NDUFA9	0.17
FAM77C	-4.4945
CTPS2	0.367
LOC51035	-0.0145
WDSOF1	-0.3935
EGLN3	2.21525
PITX3	0.626
OR52E8	1.456
GRM4	-0.413
KLK1	-3.33966666666667
GPM6B	-0.550375
RRAGD	1.04733333333333
PAGE5	-3.29725
UCHL5	-0.547666666666667
ULK3	-0.464
AIM2	-0.1704
PNO1	-0.285166666666667
OR2F2	-0.298
GNAT2	-1.324
SIX1	-0.328
ST13	0.2715
ZBTB44	0.487875
TIMP2	-3.445
ZMAT4	-3.03833333333333
GTF2IRD1	-0.837666666666667
ZNF19	0.5355
ZNF714	-0.161
RSC1A1	0.31475
C9orf80	0.44975
PSMA8	0.3228
TMEM141	-0.616
COX4I1	0.357214285714286
CTAGE1	0.465666666666667
DTWD1	-0.58
HSD11B1	-0.41475
KRT6B	2.502875
ARID4B	1.238
LHFPL3	-0.500666666666667
WWP2	0.220454545454545
ZNF326	0.0886
RGPD1	0.305
CTSH	1.01566666666667
FASTKD1	-0.786625
PAF1	0.5496
TTC9C	-0.301
IFT57	0.379
PRSS36	-0.197
IL20RB	-1.4055
ZNF592	-0.367166666666667
DCTD	-0.0612
CFP	-0.0365
MFNG	-1.6565
JMJD2B	1.035
ALDH3B1	-1.170875
THSD4	-1.73016666666667
KCNJ5	0.3175
LMNA	-0.183666666666667
TBCD	0.25075
ZNF250	-0.151333333333333
CASQ2	0.779833333333333
PEG10	-3.85772727272727
PRAME	-0.585466666666667
NP	0.856875
TRIM59	1.57016666666667
ZNF12	-0.277125
XTP3TPA	0.053
SIGLEC7	-1.24144444444444
PANK4	-0.4265
FAM70A	-2.08775
SNED1	-2.0455
HIP1	0.7402
RAET1E	-0.717333333333333
AMAC1L2	-0.9425
AHNAK2	-1.63272727272727
TOE1	-0.961333333333333
RECQL4	-2.25025
SPRYD3	0.93375
DPAGT1	0.699
MAGED2	0.1208
ANKRD55	0.51
TRPS1	2.65091666666667
DOK7	0.76975
TFPI2	-0.095
GTF2H3	0.1125
CYP4F11	0.929142857142857
LHX2	-2.88483333333333
ATG16L1	0.995833333333333
ASB12	0.0865
C1orf116	3.53975
NF2	-0.02605
POM121	-0.1644
PHYHD1	3.1063
TXNDC17	1.12716666666667
DKFZp779O175	-0.248
NUP62	-0.263785714285714
MYO18B	-0.794
PRAMEF1	0.4625
TCBA1	0.3975
TMEM168	1.63625
FJX1	0.347666666666667
CLCF1	-0.03725
